event_name,description,label,series
男子虐猫被判入狱40年_最终事件描述,**男子虐猫被判入狱40年事件**的舆论发展呈现明显的阶段性特征。初期（前15-18小时），评论迅速两极分化：支持者以“虐待动物可能升级为暴力犯罪”为由强烈支持重判，呼吁反虐待动物立法；反对者则质疑量刑过重或对比国内外法律差异，隐含对司法公平性的争议。情绪以愤怒为主，伴随对动物权与人权界限的辩论。中期（19-20小时），舆论持续发酵，支持严惩的声音占据主导，高频引用“连环杀人案前科”论强化关联性，同时出现对施虐者的旧账清算；少数质疑转向政治议题。后期（21-39小时），支持立法与严惩的呼声达到高峰，强调虐杀与宰杀的本质区别，并对比美国法律主张与国际接轨。愤怒情绪加剧，标签化言论增多，讨论延伸至流浪动物管理，但核心始终围绕对施虐者的道德谴责与法律严惩诉求。整体来看，事件从争议性判决逐步演变为推动动物保护立法的社会讨论，情绪化表达贯穿始终，司法公正与动物权利的平衡成为核心矛盾。,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 34, 32, 9, 13, 4, 14, 7, 3, 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 2, 4, 4, 3, 4, 1]"
13岁男孩_最终事件描述,"**13岁男孩夏令营体罚事件总述**  
该事件始于男孩在夏令营疑似遭过量体罚（如300个俯卧撑/深蹲）致身体损伤，引发持续超300小时的舆情风暴。初期舆论（1-74小时）以愤怒为主，集中谴责机构暴力、质疑夏令营安全性，并反思教育惩戒边界。中期（75-104小时）争议两极分化：一方抨击体罚远超儿童承受极限，另一方归咎于青少年体质下降，同时官方调查滞后加剧不信任。后期（105-311小时）焦点转向家长责任与行业乱象，多数批评家长盲目送训、机构缺乏资质，并关联多起类似案例，揭示封闭式训练的系统性风险。  

事件演变呈现**“个体伤害—制度批判—社会反思”**的递进：从对具体体罚行为的声讨，升级为对教育功利化、监管缺失及代际教育理念冲突的深层讨论。横纹肌溶解等医学术语的普及，进一步推动公众关注儿童健康权益。最终舆论共识倾向于反对“暴力改造”，呼吁家庭与社会的协同保护机制。（199字）",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 13, 6, 2, 1, 0, 4, 2, 0, 2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 3, 2, 1, 3, 3, 1, 2, 1, 2, 12, 5, 3, 0, 2, 0, 1, 1, 0, 2, 10, 7, 4, 11, 12, 2, 4, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0]"
张继科问黑龙江男队要不要人_最终事件描述,张继科询问黑龙江男队意向事件持续发酵，舆论呈现明显的两极分化与动态演变。初期（1-108小时），支持者基于其历史成就（如“445大满贯”）呼吁复出或执教，反对者则聚焦赌博争议及流量质疑，讨论伴随甲亢哥等关联话题扩散。中期（109-120小时），舆论转向复出可行性的理性争议，黑龙江队未回应引发地域调侃（如“酸菜梗”），混双搭档（王曼昱）和全运会设想成为新焦点，情绪混杂怀旧与娱乐化解读。后期（121-133小时），支持者持续强调技术实力（“霸王拧”）和商业价值，但涉赌争议与年龄（41岁）问题被反复提及；法律澄清（官司胜诉）和教练互动玩笑性质逐渐被认可，整体情绪趋缓，转向对其职业生涯的回顾。事件从狂热复出呼吁逐步演变为道德、竞技与现实考量的复杂博弈，官方始终未明确回应，最终以怀旧情绪与争议并存收尾。（199字）,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 3, 0, 2, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 2, 0, 1, 0, 0, 1, 1, 1, 2, 1, 2, 7, 16, 13, 13, 10, 4, 8, 4, 9, 7, 10, 5, 5, 2, 0, 1, 5, 0, 4, 2, 7, 9, 6, 10, 10, 0]"
NPC假借游戏猥亵女孩获刑1年半_最终事件描述,"**事件总述：**  
NPC假借游戏猥亵未成年女孩事件引发持续舆论风暴。初期（前6小时）舆论以愤怒谴责为主，聚焦行为恶劣性及对经典形象的冒犯，并强烈要求追责。随后（7-9小时），讨论迅速裂变扩散，网民通过@媒体扩大声量，情绪升级为震惊与后怕，玫瑰表情高频出现声援受害者，同时引发对游戏互动边界及场所安全的反思。中期（10-126小时），争议转向量刑过轻与行业监管，超八成评论质疑“1年半”刑期不足以惩戒犯罪，并联名密室、鬼屋等场所的安全隐患，女性保护议题凸显。后期（127-142小时），舆论持续分化，主流声音仍谴责量刑过轻，呼吁严惩（如无期、化学阉割），部分质疑案件细节或司法公正性，极端观点与性别对立内容混杂。整体趋势显示，事件从个案谴责逐步演变为对司法公正、娱乐行业监管及性别安全的系统性反思，愤怒与恐慌情绪贯穿始终，社会影响深远。",0,"[0, 0, 0, 0, 0, 1, 6, 2, 9, 5, 8, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 3, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 3, 2, 7, 7, 83, 11, 4, 4, 0, 1, 1, 0, 1, 0, 0, 3, 23, 54]"
妻子举报丈夫出轨上海一财政局副科长_最终事件描述,"**事件总描述：**  
妻子举报丈夫（上海嘉定区财政局副科长）出轨事件持续发酵，舆论呈现多阶段演变：初期（1-219小时）聚焦出轨与贪腐关联，情绪分化明显，既有对公职人员作风的严厉谴责与调侃，也有对证据真实性和调查进度的质疑，性别议题与受害者归因争论初现。中期（220-227小时）舆论两极分化加剧，一方呼吁严查体制内监督漏洞，批评官方回应迟缓；另一方则转向八卦细节与性别对立，公信力质疑成为新焦点。后期（228-229小时）哺乳期出轨与露骨聊天记录引爆伦理争议，公众情绪从愤怒延伸至对婚恋道德滑坡的集体焦虑，戏谑与严肃批评并存。整体趋势显示，事件从个体婚变逐步升级为对公职人员私德、体制监督及社会道德标准的广泛讨论，官方信息滞后进一步加剧舆情复杂性。（198字）",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 1, 2, 4, 10, 1, 4, 7, 6, 1, 6, 7, 112, 8]"
徐州多人占铁轨拍照逼停火车头(2)_最终事件描述,"**徐州多人占铁轨拍照逼停火车头事件总述**  
该事件因多人违规占据铁轨拍照导致火车紧急停驶而引发持续发酵的舆论风暴。初期（1-14小时），舆论以强烈谴责为主，聚焦涉事者漠视安全、法律意识淡薄及铁路管理漏洞，中外对比与极端言论（如“直接撞”）频现。中期（15-32小时），讨论深化至网红文化畸形（如“出片至上”）、平台监管缺责及地域标签化（如“徐州”“轨媛”），愤怒与讽刺情绪交织，部分澄清事发地为废弃铁轨但未成主流。后期（33-426小时），舆论持续高压，呼吁依法严惩（如危害公共安全罪）并强化执法，同时衍生对公共安全教育、社会规则意识的反思。极端化表达（如“碾死”）虽存但渐弱，核心矛盾始终围绕安全、法律与网络文化乱象，整体呈现从情绪宣泄向责任归因与制度反思的过渡。",1,"[0, 0, 0, 1, 0, 0, 2, 3, 4, 3, 0, 0, 1, 5, 6, 4, 1, 0, 3, 2, 1, 1, 1, 1, 0, 1, 2, 0, 13, 8, 41, 41, 37, 31, 31, 21, 6, 7, 4, 8, 1, 5, 5, 6, 3, 2, 2, 3, 3, 10, 15, 9, 9, 5, 5, 2, 1, 5, 1, 2, 2, 0, 2, 1, 2, 5, 1, 5, 1, 2, 10, 4, 3, 1, 5, 1, 18, 4, 3, 0, 1, 2, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 2, 1, 2, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
石家庄民宿_最终事件描述,石家庄民宿偷拍事件始于消费者曝光民宿内安装隐蔽摄像头，随后迅速演变为一场涉及治安、公信力与地域形象的舆论风暴。事件初期（1-24小时），舆论以地域调侃和质疑事件真实性为主，但伴随涉事民宿老板被曝摄像头直连手机、报警后遭围堵等细节流出，焦点转向对警方（尤其是“老周”角色）与民宿方勾结的猜测。中期（25-48小时），官方通报被批避重就轻，未能平息对偷拍产业链和保护伞的质疑，地域情绪激化，“避雷河北旅游”等标签蔓延。后期（49-314小时），事件升级为对地方治理的系统性质疑，关联唐山事件等旧案，愤怒情绪主导，要求异地彻查和行业整顿的呼声高涨。整体呈现从个案到公信力危机、从隐私安全到地域污名化的扩散路径，暴露执法漏洞与舆情应对失效，最终对河北文旅形象造成深远负面影响。（199字）,1,"[0, 0, 0, 0, 5, 0, 0, 2, 2, 4, 12, 26, 26, 30, 34, 43, 28, 30, 20, 16, 6, 8, 28, 70, 86, 82, 67, 69, 75, 88, 94, 59, 73, 106, 163, 172, 144, 101, 118, 150, 121, 167, 155, 207, 106, 142, 140, 246, 300, 126, 9, 7, 9, 2, 14, 40, 40, 25, 2, 2, 3, 2, 2, 0, 1, 1, 2, 0, 0, 0, 2, 2, 2, 3, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 3, 2, 4, 0, 2, 2, 1, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
吴宣仪晕倒被工作人员抱下台_最终事件描述,"**吴宣仪晕倒事件整体发展脉络**  
事件始于吴宣仪在《乘风2025》录制中晕倒被抱下台，初期（1-30小时）粉丝以赞扬其敬业精神为主，夹杂对舞台机会稀缺的焦虑。随后（31-38小时）情绪迅速激化，焦点转向**强烈问责节目组**，质疑健康管理、赛制公正性及隐瞒真相，要求公开回应。39-44小时进入**舆论白热化阶段**，粉丝指控“黑幕做票”“压榨艺人”，结合低血糖、户外高强度录制等细节，推动节目公信力危机；同时出现“维权”与“炒作”的舆论分化。45小时后，**诉求逐渐沉淀**：健康关切持续占据主流，部分粉丝转向理性呼吁艺人休息，并借新作《狐妖小红娘》转移焦点。整体呈现从“感动—愤怒—维权—常态化”的演变，核心矛盾由个体健康事件升级为对综艺制作机制与艺人权益的公共讨论。（198字）",1,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 5, 92, 9, 3, 0, 0, 2, 0, 4, 41, 58, 56, 50, 30, 21, 25, 10, 8, 0]"
日本第九次核污水排海_最终事件描述,日本第九次核污水排海事件呈现明显的舆论疲劳与情绪极化特征。初期（前24小时）公众情绪两极分化，愤怒、无奈与麻木戏谑并存，对中国恢复部分日本水产进口的争议激烈，但整体关注度较前八次下降。中期（25-74小时）无力感蔓延，舆论转向悲观，质疑检测数据与政策合理性，同时出现极端化情绪宣泄和对讨论限流的猜测。后期（75-269小时）演变为持续低热度的矛盾状态：一方面，民众强烈反对排放、担忧海产品安全，呼吁政府干预；另一方面，普遍认为个体行动无效，依赖国家层面解决，愤怒与麻木交织。贯穿始终的核心矛盾是环境安全焦虑与对官方应对措施的信任危机，而间歇性出现的进口政策争议和监测行动未能有效缓解公众疑虑。事件整体呈现"高冲突-低解决"的循环模式，公众参与意愿随事件推移逐渐低迷。,0,"[0, 0, 0, 1, 0, 0, 0, 4, 6, 2, 5, 2, 1, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 8, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 4, 2, 1, 0, 1, 0, 1, 0, 0, 1]"
四男子当街骚扰女生_最终事件描述,四男子当街骚扰女生事件在曝光后迅速引发舆论风暴。初期（1-8小时），公众情绪以愤怒和震惊为主，强烈谴责涉事者行为（如“流氓”“恶心”），要求严惩并质疑治安管理（提及“唐山事件”“印度”类比），同时追问警方处理进展，地域讨论（如呼和浩特）和性别安全议题开始浮现。中期（9-18小时），愤怒持续升级，极端惩罚建议（如“阉割”）增多，法律诉求（恢复“流氓罪”）凸显，部分言论转向性别对立，但关注点逐渐从情绪宣泄转向对后续处理的追问。后期（19-86小时），讨论从个案延伸至系统性议题，如女性安全、法治效力（家暴入刑等），舆论场呈现愤怒与无奈交织，表情符号使用密集，部分注意力分散（晚安问候），但核心诉求仍聚焦于严惩与制度改进。整体呈现从具体事件到社会反思的递进演变。,1,"[1, 4, 0, 5, 21, 15, 16, 9, 6, 6, 3, 16, 2, 10, 82, 27, 16, 5, 10, 10, 19, 9, 4, 5, 2, 4, 2, 1, 7, 5, 3, 0, 5, 2, 0, 0, 2, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
用户吐槽小米su7ultra试驾雷军秒道歉_最终事件描述,"小米SU7 Ultra试驾事件始于用户对52.99万定价的争议，初期舆论围绕性能参数（如1500匹马力）与品牌定位两极分化，部分肯定性价比，部分调侃“红米SU7”与消费落差。雷军试驾中“秒道歉”的细节引发关注，其个人魅力（如弯腰态度）获好评，但“300米摆渡车”等服务争议逐渐发酵，被质疑“高管特权服务”。  

事件中期（约100小时后）舆论显著转向戏谑化，用户以“先买泡面/彩票”等消费降级梗解构购车压力，高频词如“活着”“做梦”反映经济焦虑，形成集体自嘲的黑色幽默浪潮。后期（300小时+）实车能见度提升（如三四线城市普及），但讨论持续偏离事件本身，演变为对民生压力的泛化调侃。最终阶段（600小时+）两极分化：一方肯定雷军响应效率与产品热度，另一方批评营销过度或服务双标，核心矛盾从产品争议升维至对消费阶层差异的审视。整体呈现“技术争议→价格调侃→民生共鸣→阶层反思”的递进式消解路径。",1,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 14, 0, 14, 4, 31, 19, 3, 3, 20, 26, 15, 8, 10, 2, 3, 6, 6, 5, 33, 36, 28, 32, 51, 49, 28, 17, 26, 15, 19, 22, 29, 21, 17, 8, 5, 4, 3, 3, 1, 1, 5, 9, 27, 19, 23, 19, 36, 25, 18, 13, 21, 12, 30, 50, 41, 28, 15, 11, 14, 5, 3, 1, 1, 1, 1, 1, 3, 12, 4, 13, 11, 10, 9, 10, 11, 7, 9, 5, 10, 5, 8, 6, 10, 3, 1, 2, 3, 0, 0, 4, 8, 10, 10, 4, 8, 6, 5, 5, 7, 11, 5, 6, 9, 6, 8, 5, 1, 0, 0, 0, 2, 0, 0, 1, 6, 2, 2, 2, 5, 5, 4, 8, 4, 3, 4, 6, 1, 2, 2, 3, 6, 1, 1, 0, 1, 0, 0, 1, 2, 4, 5, 6, 4, 4, 4, 3, 2, 0, 1, 4, 6, 8, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 8, 9, 6, 6, 4, 6, 4, 4, 2, 0, 2, 0, 2, 1, 1, 2, 2, 5, 0, 2, 1, 0, 1, 0, 3, 4, 4, 7, 5, 5, 5, 2, 5, 2, 3, 3, 6, 3, 2, 1, 1, 0, 1, 0, 0, 1, 0, 1, 3, 2, 3, 2, 5, 3, 1, 2, 1, 2, 4, 7, 3, 2, 3, 6, 6, 2, 2, 1, 0, 0, 0, 3, 1, 2, 1, 5, 4, 6, 2, 4, 4, 2, 3, 2, 4, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 1, 4, 2, 1, 1, 3, 1, 2, 2, 0, 2, 0, 3, 0, 1, 0, 1, 1, 0, 0, 1, 0, 2, 2, 2, 1, 2, 1, 1, 3, 5, 2, 1, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 2, 2, 1, 1, 2, 0, 1, 0, 1, 2, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 2, 6, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 1, 2, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 2, 1, 3, 2, 2, 2, 3, 4, 2, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0, 3, 5, 2, 3, 0, 0, 1, 0, 2, 1, 3, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 1, 1, 2, 1, 5, 0, 0, 0, 1, 3, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3, 2, 3, 3, 0, 2, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 1, 2, 0, 1, 3, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 2, 5, 1, 1, 0, 0, 1, 3, 0, 3, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 1, 4, 1, 3, 3, 4, 4, 5, 2, 2, 3, 2, 4, 4, 5, 4, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 7, 1, 6, 2, 2, 2, 0, 3, 1, 3, 2, 2, 3, 3, 1, 0, 0, 1, 0, 3, 4, 0, 4, 3, 3, 1, 2, 2, 1, 5, 10, 8, 5, 7, 80, 83, 57, 36, 21, 17, 7, 4, 7, 13, 32, 57, 56, 76, 140]"
